数据日期,DB_TIME,DB_TPS,DB_QPS
2019/7/21,0.85,27.98,251.98
2019/7/22,17.62,393.87,18102.88
2019/7/22,0.66,37.34,273.1
2019/7/22,3.16,74.71,685.81
2019/7/23,16.36,370.78,16759.12
2019/7/23,0.64,36.41,265.42
2019/7/23,2.8,75.07,651.36
2019/7/24,16.47,368.31,17043.48
2019/7/24,0.63,36.07,260.81
2019/7/24,2.73,74.72,672.89
2019/7/25,16.17,362.34,16529.83
2019/7/25,0.63,35.53,257.38
2019/7/25,2.58,65.38,606.46
2019/7/26,16.3,359.1,16106.2
2019/7/26,0.63,35.58,257.81
2019/7/26,2.86,65.92,604.58
2019/7/27,15.53,336.75,14033.24
2019/7/27,0.55,29.54,214.06
2019/7/27,1,27.88,252.08
2019/7/28,15,334.21,13537.53
2019/7/28,0.54,28.59,207.47
2019/7/28,1.05,27.31,245.15
2019/7/29,15.27,354.83,15917.25
2019/7/29,0.64,36.3,263.41
2019/7/29,3.23,74.13,655.46
2019/7/30,15.04,351.34,15504.55
2019/7/30,0.65,36.47,264.64
2019/7/30,2.73,72.1,639.75
2019/7/31,15.41,360.33,15486.55
2019/7/31,0.63,36.06,262.25
2019/7/31,2.69,76.96,700.88
2019/8/1,17.02,373.57,16558.93
2019/8/1,0.62,34.92,254.33
2019/8/1,3.56,90.59,810.81
2019/8/2,17.58,386.83,16874.36
2019/8/2,0.64,36.15,262.87
2019/8/2,3.13,78.6,730.27
2019/8/3,17.41,369.86,15387.04
2019/8/3,0.55,30.06,218.5
2019/8/3,0.95,30.82,278.48
2019/8/4,16.39,369.31,14973.85
2019/8/4,0.9,29.33,263.21
2019/8/4,0.54,29.45,215.02
2019/8/5,18.53,405.99,18418.19
2019/8/5,0.64,37.9,276.27
2019/8/5,4.06,82.34,745.87
2019/8/6,18.2,405.46,18081.74
2019/8/6,0.64,36.53,265.14
2019/8/6,3.12,77.63,704.62
2019/8/7,16.89,377.11,16840.76
2019/8/7,0.61,35.31,255.75
2019/8/7,2.87,77.45,679.04
2019/8/8,16.74,378.43,16798.58
2019/8/8,0.61,35,252.4
2019/8/8,2.34,65.46,601.18
2019/8/9,16.97,380.88,17177.35
2019/8/9,0.64,36.31,264.17
2019/8/9,2.74,70.94,631.68
2019/8/10,18.11,332.35,13892.84
2019/8/10,0.53,29.35,212.91
2019/8/10,0.78,29.48,266.29
2019/8/11,12.97,296.35,12227.7
2019/8/11,0.52,27.77,200.67
2019/8/11,0.86,25.92,233.24
2019/8/12,15.43,343.98,15815.4
2019/8/12,0.64,35.58,258.71
2019/8/12,3.19,73.27,651.2
2019/8/13,15.64,345.29,15696.49
2019/8/13,0.63,35.7,260.16
2019/8/13,3.16,79.09,723.85
2019/8/14,15.97,352.81,15842.16
2019/8/14,0.75,35.15,255.98
2019/8/14,2.78,81.79,742.89
2019/8/15,15.37,340.91,15985.81
2019/8/15,0.76,37.37,274.85
2019/8/15,2.93,83.17,770.62
2019/8/16,15.82,336.37,15699.93
2019/8/16,0.8,37.82,279.09
2019/8/16,2.83,82.64,718.04
2019/8/17,13.82,300.83,12820.93
2019/8/17,0.63,30.48,223.85
2019/8/17,0.79,31.27,283.28
2019/8/18,13.74,304.53,12677.69
2019/8/18,0.63,30.57,225.45
2019/8/18,0.94,31.29,280.67
2019/8/19,17.46,365.81,16877.45
2019/8/19,0.78,40.57,298.64
2019/8/19,4.18,91.7,819.19
2019/8/20,19.12,392.58,18005.79
2019/8/20,0.79,40.46,299.46
2019/8/20,3.46,93.47,833.74
2019/8/21,17.91,376.79,16952.91
2019/8/21,0.77,37.57,276.34
2019/8/21,3.08,86.39,779
2019/8/22,18.13,380.48,16975.66
2019/8/22,0.75,36.37,265.04
2019/8/22,2.9,72.11,668.34
2019/8/23,17.88,372.22,16295.73
2019/8/23,0.75,37.18,272.84
2019/8/23,3.03,77.42,716.19
2019/8/24,17.14,336.76,13593.19
2019/8/24,0.63,30.71,225.99
2019/8/24,0.89,32.42,290.49
2019/8/25,14.24,320.77,12691.19
2019/8/25,0.63,30.38,223.79
2019/8/25,0.92,30.01,269.66
2019/8/26,16.57,369.12,16468.9
2019/8/26,0.77,38.77,284.85
2019/8/26,4.25,81.77,723.41
2019/8/27,17.63,373.53,16207.93
2019/8/27,0.77,38.5,282.71
2019/8/27,3.44,82.48,748.41
2019/8/28,17.58,379.72,15980.32
2019/8/28,0.75,37.38,274.41
2019/8/28,3.35,83.95,730.54
2019/8/29,16.3,345.85,14783.95
2019/8/29,0.73,36.03,263.81
2019/8/29,2.2,69.66,645.79
2019/8/30,15.98,353.27,14922.27
2019/8/30,0.78,37.89,282.83
2019/8/30,2.09,69.5,644.37
2019/8/31,14.37,324.91,12519.72
2019/8/31,0.7,33.04,245.44
2019/8/31,0.85,33.9,305.38
2019/9/1,15.08,339.85,13263.41
2019/9/1,0.66,31.94,237.89
2019/9/1,0.79,33.41,300.91
2019/9/2,18.85,394.82,17193
2019/9/2,0.8,38.58,283.38
2019/9/2,2.61,87.69,804.29
2019/9/3,19.63,405.67,18147.63
2019/9/3,0.78,38.54,283.69
2019/9/3,2.52,91.89,839.6
2019/9/4,20.17,412.09,18412.83
2019/9/4,0.79,37.41,274.78
2019/9/4,2.27,85.6,777.68
2019/9/5,18.65,391.98,17699.68
2019/9/5,0.74,36.98,270.29
2019/9/5,2.48,83.09,769.56
2019/9/6,19.1,397.65,17589.87
2019/9/6,0.75,36.98,270.23
2019/9/6,2.22,79.22,695.38
2019/9/7,16.33,344.77,13881.44
2019/9/7,0.62,30.23,220.68
2019/9/7,0.88,32.26,292.95
2019/9/8,16.66,346.34,13770.31
2019/9/8,0.62,29.88,218.84
2019/9/8,0.77,29.43,270.31
2019/9/9,18.7,391.53,17293.24
2019/9/9,0.78,37.89,278.16
2019/9/9,2.33,84.24,743.37
2019/9/10,18.2,379.38,17288.86
2019/9/10,0.82,39.42,290.58
2019/9/10,2.5,95.09,828.31
2019/9/11,16.72,347.23,16144.5
2019/9/11,0.8,38.67,284.77
2019/9/11,2.14,88.88,788.74
2019/9/12,17.65,380.25,16347.34
2019/9/12,0.83,41.12,307.39
2019/9/12,2.08,82.8,765.41
2019/9/13,11.9,292.28,11404
2019/9/13,0.59,28.09,205.34
2019/9/13,0.63,28.05,256.45
2019/9/14,14.33,310.3,11884.3
2019/9/14,0.62,29.09,212.88
2019/9/14,0.65,27.16,247.64
2019/9/15,13.04,296.25,11852.44
2019/9/15,0.64,30.75,225.89
2019/9/15,0.69,31.06,283.58
2019/9/16,16.23,353.74,16614.48
2019/9/16,0.83,41.47,308.11
2019/9/16,2.91,101.76,911.98
2019/9/17,15.03,345.33,15924.34
2019/9/17,0.8,39.85,295.22
2019/9/17,2.81,95.73,882.33
2019/9/18,15.06,350.45,15764.55
2019/9/18,0.78,38.92,286.47
2019/9/18,2.49,91.28,808.64
2019/9/19,16.13,366.14,15954.22
2019/9/19,2.34,89.77,824.52
2019/9/19,0.83,38.39,282.43
2019/9/20,18.21,407.08,17735.59
2019/9/20,0.85,40.32,297.87
2019/9/20,2.21,85.63,788.99
2019/9/21,16.02,353.3,13811.33
2019/9/21,0.66,31.25,229.9
2019/9/21,1,36.39,329.03
2019/9/22,15.06,353.03,13507.84
2019/9/22,0.63,30.52,223.46
2019/9/22,0.73,31.72,288.51
2019/9/23,17.45,395.1,17001.97
2019/9/23,0.79,38.58,281.28
2019/9/23,2.67,89.73,812.49
2019/9/24,16.96,383.32,16340.44
2019/9/24,2.53,85.1,790.2
2019/9/24,0.78,38.53,281.13
2019/9/25,16.69,380.45,16234.86
2019/9/25,0.8,39.06,287.41
2019/9/25,2.22,82.68,774.96
2019/9/26,16.07,374.79,15806.74
2019/9/26,0.82,38.24,281.43
2019/9/26,2.17,73.19,679.16
2019/9/27,16.77,395.61,16535.46
2019/9/27,0.8,39.42,292.06
2019/9/27,2.26,79.93,725.53
2019/9/28,15.79,377.03,13755.06
2019/9/28,0.68,32.47,241.09
2019/9/28,0.84,37.48,340.64
2019/9/29,16.5,372.57,14989.83
2019/9/29,0.81,37.1,273.3
2019/9/29,1.9,59.96,546.1
2019/9/30,17.15,404.71,16145.89
2019/9/30,0.88,43.15,325.14
2019/9/30,2.64,98.65,897.89
2019/10/1,12.02,313.85,11232.04
2019/10/1,0.59,26.27,192.99
2019/10/1,0.67,28.96,260.96
2019/10/2,12.86,329.34,12054.46
2019/10/2,0.54,25.27,228.97
2019/10/2,0.59,26.69,195.32
2019/10/3,13.29,339.03,12617.26
2019/10/3,0.58,25.6,184.66
2019/10/3,0.59,24.57,223.59
2019/10/4,15.17,363.82,13822.95
2019/10/4,0.58,25.82,184.59
2019/10/4,0.68,25.43,230.87
2019/10/5,16.62,370.43,14245.98
2019/10/5,0.6,26.57,191.64
2019/10/5,0.77,25.47,231.92
2019/10/6,15.75,352.69,13546.76
2019/10/6,0.61,27.33,197.85
2019/10/6,0.63,26.8,243.13
2019/10/7,14.94,368.27,14297.55
2019/10/7,0.64,29.92,219.07
2019/10/7,0.79,34.24,311.49
2019/10/8,19.08,421.82,19064.95
2019/10/8,0.82,41.69,309.97
2019/10/8,4.29,125.69,1136.5
2019/10/9,19.61,415.93,19175.25
2019/10/9,0.83,41.14,306.61
2019/10/9,3.53,136.9,1210.96
2019/10/10,19.31,399.93,18563.03
2019/10/10,2.84,108.57,936.52
2019/10/10,0.82,39.89,296.02
2019/10/11,17.28,374.91,17322.84
2019/10/11,0.81,38.38,282.49
2019/10/11,2.27,88.45,824.21
2019/10/12,16.05,342.43,15111.64
2019/10/12,0.74,33.92,246.73
2019/10/12,1.67,55.41,497.45
2019/10/13,13.36,314.9,12462.65
2019/10/13,0.63,30.13,221.65
2019/10/13,0.82,32.78,297.28
2019/10/14,16.67,377.02,16741.64
2019/10/14,0.77,36.95,269.54
2019/10/14,2.43,96.11,857.21
2019/10/15,16.91,372.52,17054.28
2019/10/15,0.82,40.42,301.66
2019/10/15,2.39,98.9,897.97
2019/10/16,15.64,352.75,16128.16
2019/10/16,0.83,39.32,292.1
2019/10/16,2.22,95.45,846.57
2019/10/17,15.64,350.65,15805.88
2019/10/17,0.81,37.42,275.32
2019/10/17,2.06,80.9,734.64
2019/10/18,16.49,368.36,16528.67
2019/10/18,0.84,38.73,287.19
2019/10/18,1.98,79.4,742.4
2019/10/19,15.06,341.81,13405.1
2019/10/19,0.72,33.03,245.52
2019/10/19,0.77,33.29,301.48
2019/10/20,16.82,374.09,14627.23
2019/10/20,0.72,32.7,242.58
2019/10/20,0.98,32.55,294.41
2019/10/21,19.12,416.19,18268.42
2019/10/21,0.85,39.93,293.62
2019/10/21,2.08,91.91,824.11
2019/10/22,19.39,432.34,18223.88
2019/10/22,0.83,38.8,286.39
2019/10/22,2.13,82.44,742.24
2019/10/23,16.09,406.24,16124.24
2019/10/23,0.8,38.11,282.56
2019/10/23,2.12,82.45,743.97
2019/10/24,15.81,394.37,16069.59
2019/10/24,0.77,36.76,271.18
2019/10/24,1.9,75.62,698.73
2019/10/25,15.24,391.26,15471.27
2019/10/25,0.8,38.02,281.2
2019/10/25,2.19,72.85,689.19
2019/10/26,13.24,349.83,12262.8
2019/10/26,0.68,31.47,234.2
2019/10/26,0.89,31.44,294.63
2019/10/27,13.15,356.76,12124.47
2019/10/27,0.66,29.45,276.86
2019/10/27,0.7,30.81,229.45
2019/10/28,15.42,408.33,15654.53
2019/10/28,0.8,37.62,277.48
2019/10/28,2.06,78.68,749.09
2019/10/29,13.86,361.66,14122.21
2019/10/29,0.81,37.51,277.85
2019/10/29,2.11,72.24,692.75
2019/10/30,14.34,361.32,14046.01
2019/10/30,0.78,36.36,270.2
2019/10/30,1.81,70.65,676.96
2019/10/31,14.68,373.31,14570.57
2019/10/31,0.79,37.08,274.94
2019/10/31,1.81,74.27,696.35
2019/11/1,15.6,390.04,15680.21
2019/11/1,0.79,37.73,281.21
2019/11/1,2.15,79.49,750.94
2019/11/2,14.22,361.73,13072.6
2019/11/2,0.67,31.24,231.88
2019/11/2,0.86,30.97,291.34
2019/11/3,15,380.56,13706.76
2019/11/3,0.67,30.58,227.08
2019/11/3,0.68,27.99,263.17
2019/11/4,18.34,438.12,18379.24
2019/11/4,0.8,37.78,280.25
2019/11/4,2.23,86.02,776.67
2019/11/5,17.43,414.18,17348.9
2019/11/5,0.76,36.96,273.09
2019/11/5,1.93,79.39,757.84
2019/11/6,17.64,416.33,17579.91
2019/11/6,0.76,35.66,264.99
2019/11/6,1.98,76.26,741.2
2019/11/7,16.61,390.46,16413.51
2019/11/7,0.66,35.24,259.95
2019/11/7,2.18,75.33,678.18
2019/11/8,17.32,401.39,16563.15
2019/11/8,0.68,37.39,276.95
2019/11/8,1.89,75.96,675.33
2019/11/9,15.23,359.05,13321.31
2019/11/9,0.58,31.68,236.49
2019/11/9,0.68,28.58,274.13
2019/11/10,14.45,352.92,12897.88
2019/11/10,0.67,30.95,231.34
2019/11/10,0.74,26.32,253.47
2019/11/11,12.78,424.45,16296.72
2019/11/11,0.83,38.15,284.01
2019/11/11,1.85,73.99,693.83
2019/11/12,14.95,355.61,15261.11
2019/11/12,0.76,36.4,268.9
2019/11/12,1.98,73.33,717.71
2019/11/13,14.82,353.62,14936.92
2019/11/13,0.73,35.43,260.72
2019/11/13,1.76,69.6,668.65
2019/11/14,14.4,351.86,14447.89
2019/11/14,0.75,35.82,261.8
2019/11/14,1.75,65.12,637.59
2019/11/15,14.28,349.87,15209.05
2019/11/15,0.8,38.99,290.03
2019/11/15,1.98,74.08,713.65
2019/11/16,12.65,307.83,11925.63
2019/11/16,0.72,31.99,239.4
2019/11/16,0.78,28.03,264.18
2019/11/17,12.36,305.88,11819.08
2019/11/17,0.58,30.19,223.42
2019/11/17,0.61,25.81,244
2019/11/18,15.67,366.71,16136.96
2019/11/18,0.72,37.37,275.08
2019/11/18,2.01,82,724.56
2019/11/19,16.04,380.79,16154.71
2019/11/19,0.69,38.91,286.22
2019/11/19,1.75,72.74,698.16
2019/11/20,18.01,418.92,17415.12
2019/11/20,1.92,76.28,716.45
2019/11/20,0.73,40.53,301.03
2019/11/21,17.02,401.84,16585.55
2019/11/21,0.7,38.13,280.53
2019/11/21,2.04,68.89,663.46
2019/11/22,17.32,406.5,16538.11
2019/11/22,0.7,37.92,278.72
2019/11/22,2.09,65.15,610.33
2019/11/23,14.59,350.11,12818.1
2019/11/23,0.61,30.09,220.6
2019/11/23,0.72,27.07,257.84
2019/11/24,14.08,342.31,12433.25
2019/11/24,0.52,22.62,189.92
2019/11/24,0.65,25.01,238.34
2019/11/25,16.58,388.33,16222.82
2019/11/25,0.66,30.33,246.68
2019/11/25,2.17,77.2,713.3
2019/11/26,15.08,374.42,15371.14
2019/11/26,0.65,29.81,243.16
2019/11/26,2.07,73.45,711.61
2019/11/27,15.78,385.75,15736.42
2019/11/27,0.66,29.08,237.02
2019/11/27,2.25,68.64,637.78
2019/11/28,15.91,383.47,15341.69
2019/11/28,0.65,30.03,253.89
2019/11/28,2.14,67.93,654.5
2019/11/29,15.02,369.14,14848.57
2019/11/29,0.75,36.95,275.93
2019/11/29,2.04,68.21,653.75
2019/11/30,13.82,338.06,12186.19
2019/11/30,0.64,31.42,235.95
2019/11/30,0.87,31.87,301.24
2019/12/1,14.88,356.57,13165.26
2019/12/1,0.66,31.52,237.21
2019/12/1,0.68,30.16,285.75
2019/12/2,18.26,439.36,17358.47
2019/12/2,2.27,81.25,768.49
2019/12/2,0.89,38.52,288.15
2019/12/3,18.56,437.39,17806.09
2019/12/3,0.9,38.15,286
2019/12/3,2.13,80.09,768.94
2019/12/4,19.89,458.64,18389.39
2019/12/4,0.88,37.19,277.13
2019/12/4,1.87,76.71,710.87
2019/12/5,18.93,438.23,18478.53
2019/12/5,0.85,35.49,262.55
2019/12/5,1.86,72.26,677.44
2019/12/6,18.1,413.38,17414.92
2019/12/6,0.87,36.52,270.96
2019/12/6,2.25,75.06,664.98
2019/12/7,15.8,369.96,13894.41
2019/12/7,0.74,30.45,227.75
2019/12/7,0.79,26.9,257.76
2019/12/8,14.29,353.04,13232.39
2019/12/8,0.73,29.88,222.91
2019/12/8,0.66,25.73,247.01
2019/12/9,17.76,405.4,17368.15
2019/12/9,0.91,38.56,285.66
2019/12/9,1.83,75.65,705.87
2019/12/10,17.19,394.54,17254.87
2019/12/10,0.92,39.6,296.49
2019/12/10,2.04,85.79,780.38
2019/12/11,15.29,368.39,16254.45
2019/12/11,0.91,37.78,282.61
2019/12/11,2.11,75.75,718.98
2019/12/12,14.9,389.36,15562.44
2019/12/12,1.69,63.85,625.71
2019/12/12,0.89,36.27,270.1
2019/12/13,14.24,363.01,15581.56
2019/12/13,0.89,36.96,276.83
2019/12/13,1.83,70.01,676.83
2019/12/14,13.09,336.14,12530.99
2019/12/14,0.73,31.67,239.5
2019/12/14,0.67,30.91,294.44
2019/12/15,12.21,322.04,12303.95
2019/12/15,0.73,31.13,234.86
2019/12/15,0.69,29.48,282.49
2019/12/16,14.53,364.56,16392.35
2019/12/16,0.87,38.77,290.89
2019/12/16,2.27,95.28,873.23
2019/12/17,14.27,356.07,15901.77
2019/12/17,0.9,39.11,293.73
2019/12/17,2.17,91.48,848.02
2019/12/18,14.6,365.27,16081.9
2019/12/18,0.87,38.52,286.58
2019/12/18,2.3,86.22,800.24
2019/12/19,0.84,37.87,281.8
2019/12/19,2.38,75.86,721.32
2019/12/20,0.89,40.77,304.94
2019/12/20,2.2,83.89,806.72
2019/12/21,0.71,31.25,233.69
2019/12/21,0.7,32.49,310.87
2019/12/22,0.71,30.52,227.19
2019/12/22,0.91,27.19,260.81
2019/12/23,0.84,38.71,287.9
2019/12/23,2.19,88.77,844.71
2019/12/24,0.88,40.37,303.12
2019/12/24,2.15,86.5,806.08
2019/12/25,0.87,38.5,287.65
2019/12/25,2.38,78.92,757.59
2019/12/26,0.87,38.98,291.31
2019/12/26,2.01,72.8,707.38
2019/12/27,0.88,39.68,297.35
2019/12/27,2.2,76.56,739.44
2019/12/28,0.76,32.24,307.74
2019/12/28,0.76,32.79,246.82
2019/12/29,12.03,323.92,11775.04
2019/12/29,0.71,30.73,230.3
2019/12/29,0.84,28.55,273.64
2019/12/30,14.36,369.53,15363.96
2019/12/30,0.91,39.46,294.54
2019/12/30,3.04,88.38,889.53
2019/12/31,15.15,378.55,16011.46
2019/12/31,0.89,40.18,303.98
2019/12/31,3.3,91.57,874.35
2020/1/1,12.78,336.39,12425.39
2020/1/1,0.71,30.92,234.66
2020/1/1,0.99,47.55,440.96
2020/1/2,16.58,405.89,17840.34
2020/1/2,0.89,40.07,302.11
2020/1/2,3.17,101.1,941.93
2020/1/3,17.79,429.28,18663.34
2020/1/3,0.88,39.44,296.31
2020/1/3,2.5,91.38,874.75
2020/1/4,16.56,402.2,15912.89
2020/1/4,0.75,32.71,246.1
2020/1/4,1.03,37.92,357.86
2020/1/5,15.32,373.18,15246.45
2020/1/5,0.69,30.01,224.97
2020/1/5,0.9,34.74,328.8
2020/1/6,18.2,431.66,19053
2020/1/6,0.85,38.34,285.85
2020/1/6,2.83,102.5,950
2020/1/7,16.79,399.95,17788.63
2020/1/7,0.84,36.91,275.57
2020/1/7,2.35,95.21,881.94
2020/1/8,16.61,403.42,17713.75
2020/1/8,0.88,39.22,294.38
2020/1/8,2.52,85.03,792.6
2020/1/9,15.89,395.28,17752.02
2020/1/9,0.87,38.84,291.22
2020/1/9,2.33,83.6,804.56
2020/1/10,16.9,399.94,17948.86
2020/1/10,2.51,93.63,859.98
2020/1/10,0.92,40.86,308.27
2020/1/11,13.16,333.33,13400.31
2020/1/11,0.78,33.65,255.58
2020/1/11,0.8,33.59,320.42
2020/1/12,11.68,314.06,12303.87
2020/1/12,0.75,32.09,242.27
2020/1/12,0.72,28.58,273.04
2020/1/13,15.53,385.22,17149.61
2020/1/13,0.92,41.39,312.5
2020/1/13,3.28,93.71,871.24
2020/1/14,15.86,391.01,16914.13
2020/1/14,0.92,42.77,324.93
2020/1/14,2.59,88.64,841.62
2020/1/15,16.01,377.92,17420.09
2020/1/15,0.98,45.81,351.95
2020/1/15,3.01,96.63,904.24
2020/1/16,15.56,372.11,16926.63
2020/1/16,0.99,46.17,356.32
2020/1/16,2.83,88.19,850.97
2020/1/17,16.1,390.02,16966.8
2020/1/17,2.53,98.43,931.74
2020/1/17,1.03,49.85,387.25
2020/1/18,14.13,354.58,13944.64
2020/1/18,0.89,41.78,326.5
2020/1/18,1.02,38.38,361.54
2020/1/19,16.39,397.6,16486.3
2020/1/19,0.99,45.64,351.32
2020/1/19,1.63,56.13,536.68
2020/1/20,18.33,447.79,18981.2
2020/1/20,1.09,53.87,419.8
2020/1/20,3.27,112.38,1082.26
2020/1/21,17.99,434.08,18493.82
2020/1/21,1.12,55.27,436.5
2020/1/21,3.06,106,1009.6
2020/1/22,17.17,430.7,17463.27
2020/1/22,1.13,55.64,440.66
2020/1/22,2.68,102.75,972.16
2020/1/23,14.45,377.48,14987.35
2020/1/23,1.05,50.82,399.88
2020/1/23,2.36,96.14,908.29
2020/1/24,8.81,253.71,9264.07
2020/1/24,0.69,30.3,229.25
2020/1/24,0.64,24.88,239.98
2020/1/25,5.9,155.85,5877.82
2020/1/25,0.53,18.65,128.61
2020/1/25,0.44,14.6,143.83
2020/1/26,6.41,179.09,6767.82
2020/1/26,0.45,15.3,150.64
2020/1/26,0.54,18.28,124.33
2020/1/27,7.05,210.78,7861.75
2020/1/27,0.55,19.5,134.03
2020/1/27,0.55,17.99,175.7
2020/1/28,7.58,233.46,8248.57
2020/1/28,0.55,19.61,135.68
2020/1/28,0.56,19.17,185.92
2020/1/29,7.04,212.78,7826.86
2020/1/29,0.55,19.59,136.22
2020/1/29,0.56,20.41,196.76
2020/1/30,7.57,228.1,8492.78
2020/1/30,0.55,19.74,137.9
2020/1/30,0.66,23.96,230.92
2020/1/31,8.24,248.51,9088.03
2020/1/31,0.55,19.88,138.67
2020/1/31,0.73,32.05,301.32
2020/2/1,10.63,285.82,10868.05
2020/2/1,0.75,30.98,297.68
2020/2/1,0.55,19.7,136.54
2020/2/2,11.28,303.58,11596.99
2020/2/2,0.55,19.5,135.12
2020/2/2,0.88,33.29,320.41
2020/2/3,12.7,343.22,13806.46
2020/2/3,0.59,22.11,156.62
2020/2/3,2.86,108.94,1003.37
2020/2/4,13.13,348.65,14535.85
2020/2/4,0.56,20.98,148.27
2020/2/4,2.64,104.71,952.43
2020/2/5,11.89,318.57,13371.83
2020/2/5,0.54,19.67,137.95
2020/2/5,1.99,75.47,725.24
2020/2/6,12.17,321.12,13254.89
2020/2/6,0.58,18.85,131.14
2020/2/6,1.8,63.48,624.83
2020/2/7,11.31,301.2,12543.3
2020/2/7,0.53,19.11,133.47
2020/2/7,1.91,65.03,632.05
2020/2/8,11.07,290.51,11265.35
2020/2/8,0.53,18.17,124.49
2020/2/8,0.71,28.52,274.31
2020/2/9,11.06,292.75,11651.02
2020/2/9,0.55,18.9,130.63
2020/2/9,0.68,26.71,256.56
2020/2/10,12.12,317.2,13675.96
2020/2/10,0.59,22.85,162.95
2020/2/10,2.42,82.5,748.78
2020/2/11,10.72,287.1,12544.92
2020/2/11,0.56,20.82,147.03
2020/2/11,1.97,71.65,694.23
2020/2/12,10.13,274.98,11998.26
2020/2/12,0.58,21.11,149.86
2020/2/12,2.16,75.58,692.4
2020/2/13,10.65,287.92,12403.92
2020/2/13,0.57,20.97,148.09
2020/2/13,1.93,70.38,683.65
2020/2/14,11.39,310.97,12936.43
2020/2/14,0.57,21.48,150.75
2020/2/14,2.44,78.09,750.48
2020/2/15,10.42,255.48,10770.29
2020/2/15,0.53,18.88,131.11
2020/2/15,0.84,33.73,323.18
2020/2/16,9.9,252.64,10358.54
2020/2/16,0.54,19.5,136.55
2020/2/16,0.74,27.54,260.74
2020/2/17,11.08,283.72,12421.28
2020/2/17,0.6,24.08,173.99
2020/2/17,2.64,81.18,775.85
2020/2/18,11.08,297.85,12807.86
2020/2/18,0.61,24.56,177.93
2020/2/18,2.29,82.44,811.24
2020/2/19,12.04,324.86,13556.92
2020/2/19,0.62,25.02,181.52
2020/2/19,2.41,83.11,785.82
2020/2/20,14.21,375.63,15314.18
2020/2/20,0.64,25.94,189.12
2020/2/20,2.9,79.07,761.48
2020/2/21,12.62,342.92,13952.68
2020/2/21,0.61,24.3,175.84
2020/2/21,2.23,76.98,740.9
2020/2/22,12.36,327.06,12332.54
2020/2/22,0.58,22.28,159.88
2020/2/22,0.91,33.22,318.79
2020/2/23,11.06,305.4,11419.06
2020/2/23,0.58,22.07,155.48
2020/2/23,0.76,28.01,270.07
2020/2/24,12.35,330,13649.14
2020/2/24,0.64,26.87,194.27
2020/2/24,2.71,96.76,932.92
2020/2/25,12.35,329.66,13743.27
2020/2/25,0.65,26.96,196
2020/2/25,2.86,101.05,977.17
2020/2/26,12.27,322.52,13373.89
2020/2/26,0.64,26.77,194.3
2020/2/26,2.78,97,939.66
2020/2/27,12.9,338.92,13804.28
2020/2/27,0.64,26.93,194.74
2020/2/27,2.61,89.42,830.04
2020/2/28,13.94,360.57,14157.34
2020/2/28,0.66,27.3,198.9
2020/2/28,3.02,90.88,876.11
2020/2/29,12.13,308.99,11352.56
2020/2/29,0.6,23.97,173.62
2020/2/29,0.94,36.02,343.85
2020/3/1,13.02,333.82,12500.12
2020/3/1,1,32.12,304.58
2020/3/1,0.59,23.9,172.86
2020/3/2,15.23,380.36,15474.97
2020/3/2,0.69,29.55,215.38
2020/3/2,3.14,96.09,924.49
2020/3/3,14.98,376.65,15471.93
2020/3/3,0.65,28.25,205.76
2020/3/3,3.03,104,951.89
2020/3/4,15.08,382.26,15635.85
2020/3/4,0.69,27.42,199.2
2020/3/4,2.61,84.75,813.74
2020/3/5,16.15,396.74,16347.33
2020/3/5,0.66,28.42,207.32
2020/3/5,2.46,84.74,808.31
2020/3/6,16.46,393.99,16273.31
2020/3/6,0.66,28,203.76
2020/3/6,2.5,82.97,794.23
2020/3/7,14.49,345.34,13405.57
2020/3/7,0.61,25.29,181.42
2020/3/7,0.96,35.18,332.74
2020/3/8,14.28,352.45,13481.78
2020/3/8,0.59,23.99,174.01
2020/3/8,0.87,30.82,292.68
